SAMN00993455	SGB15
SAMN00993454	SGB15
SAMN00993458	SGB15
GCF_000532815.1_Stap_aure_M1177_V1_genomic	SGB24
C0041A4	SGB56
C0041A5	SGB56
C0041A2	SGB56
C0041A3	SGB56
C0041A1	SGB56
GCF_001765805.1_ASM176580v1_genomic	SGB13-MERGED-SGB172
GCF_001697165.1_ASM169716v1_genomic	SGB6
GCF_003204565.1_ASM320456v1_genomic	SGB18
GCF_000556105.1_Stap_aure_M0442_V1_genomic	SGB24
SAMEA2383382	SGB112
GCF_001183285.1_Nm100514_genomic	SGB6
SAMN00189206	SGB118
SAMN00189205	SGB118
SAMN00189204	SGB118
SAMN00189203	SGB118
C0086E7	SGB505-MERGED-SGB625-MERGED-SGB98
SAMN00189201	SGB118
SAMN00189200	SGB118
GCF_001910285.1_ASM191028v1_genomic	SGB13-MERGED-SGB172
SAMN00189209	SGB118
SAMN00189208	SGB118
SAMN02741638	SGB3
GCF_900037515.1_14355_6_69_genomic	SGB6
GCF_000525225.1_Stap_aure_DAR3172_V1_genomic	SGB24
SAMN00001433	SGB39
GCF_000360845.1_Stap_aure_M0340_V1_genomic	SGB24
GCF_001993435.1_ASM199343v1_genomic	SGB31
GCF_001036425.1_ASM103642v1_genomic	SGB13-MERGED-SGB172
MG_190788_bin_4	SGB14
SAMN04441844	SGB3
SAMN04441845	SGB3
GCF_003597655.1_ASM359765v1_genomic	SGB53
SAMN05578087	SGB82
GCF_001516365.2_ASM151636v2_genomic	SGB13-MERGED-SGB172
SAMN03103719	SGB547-MERGED-SGB66
GCF_001375035.1_262_2_5Pc_4_contigs_500_genomic	SGB13-MERGED-SGB172
GCF_000528535.1_Stap_aure_M0693_V1_genomic	SGB24
SAMEA72811918	SGB3
GCF_002135715.1_ASM213571v1_genomic	SGB13-MERGED-SGB172
GCF_003433905.1_ASM343390v1_genomic	SGB195
GCF_900029115.1_14555_6_32_genomic	SGB6
GCF_000699885.1_ASM69988v1_genomic	SGB157
GCF_000605385.1_Stap_aure_M54162_V1_genomic	SGB24
GCF_000789555.1_AZPAE14840_genomic	SGB13-MERGED-SGB172
GCF_900033255.1_14555_5_43_genomic	SGB6
SAMEA3888132	SGB15
GCF_000560365.1_Stap_aure_M64191_V1_genomic	SGB24
GCF_000792845.1_AZPAE15009_genomic	SGB13-MERGED-SGB172
GCF_000576965.1_Stap_aure_W48973_V1_genomic	SGB24
GCF_000552305.1_Stap_aure_M0117_V1_genomic	SGB24
SRS048536_bin_4	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
SRS048536_bin_5	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
SRS048536_bin_2	SGB213-MERGED-SGB29-MERGED-SGB85
SRS048536_bin_3	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
SAMN07160576	SGB71
MG_4008501299_bin_15	SGB110-MERGED-SGB577
SAMN07160574	SGB71
MG_4008501299_bin_13	SGB115-MERGED-SGB169-MERGED-SGB170-MERGED-SGB589
MG_4008501299_bin_18	SGB505-MERGED-SGB625-MERGED-SGB98
GCF_001183485.1_Nm320501_genomic	SGB6
GCF_000615095.1_ASM61509v1_genomic	SGB53
SAMN04384202	SGB52
SAMN09736894	SGB163
SAMN02415202	SGB3
SAMN07312421	SGB4
SAMN07312427	SGB182
SAMN02415205	SGB3
SAMN02415204	SGB3
SRR6748178_bin_1	SGB19-MERGED-SGB450-MERGED-SGB685
GCA_001030985	SGB43
GCF_002532155.1_ASM253215v1_genomic	SGB28
GCF_001434615.1_ASM143461v1_genomic	SGB56
SAMN03287233	SGB3
GCF_900075865.1_11983_6_58_genomic	SGB62
SAMEA72827668	SGB3
GCF_000606285.1_Stap_aure_F56969_V1_genomic	SGB24
GCF_900203765.1_22483_genomic	SGB6
GCF_000796765.1_AZPAE12146_genomic	SGB13-MERGED-SGB172
Lactobacillus_iners_ATCC_55195_rep2_S854-bin_2	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
H4_bin_2	SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84
GCF_000790625.1_AZPAE15053_genomic	SGB13-MERGED-SGB172
GCF_002161715.1_ASM216171v1_genomic	SGB22
SAMN04457860	SGB16
GCF_000539955.1_Stap_aure_MISS6048_V1_genomic	SGB24
SAMN04417753	SGB3
SAMD00057672	SGB114
GCF_001538765.1_12082_2_35_genomic	SGB18
SAMN09736802	SGB87
SAMN08125518	SGB3
GCF_000613545.1_ASM61354v1_genomic	SGB476
SAMN08125515	SGB3
GCF_900075725.1_11983_6_36_genomic	SGB62
GCF_002985025.1_ASM298502v1_genomic	SGB5
SAMN08125516	SGB3
SAMN10163192	SGB127-MERGED-SGB78
SAMN10163193	SGB288
GCF_000535115.1_Stap_aure_M0873_V1_genomic	SGB24
GCA_004104435.1_ASM410443v1_genomic	SGB51
GCF_001295295.1_ASM129529v1_genomic	SGB13-MERGED-SGB172
GCF_003935635.1_ASM393563v1_genomic	SGB18
GCF_000555125.1_Stap_aure_M0357_V1_genomic	SGB24
GCF_003591195.1_ASM359119v1_genomic	SGB45
AZ8_bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN05410690	SGB3
SAMN05410691	SGB3
SAMN05410692	SGB3
SAMN05410693	SGB3
SAMN05410694	SGB3
SAMN05410695	SGB3
SAMN05410696	SGB3
SAMN05410697	SGB3
SAMN05410698	SGB3
SAMN05410699	SGB3
GCF_000554045.1_Stap_aure_M0265_V1_genomic	SGB24
GCA_002262615	SGB43
GCF_001993535.1_ASM199353v1_genomic	SGB31
GCF_000602585.1_Stap_aure_T42550_V1_genomic	SGB24
GCF_000548125.1_Stap_aure_M1386_V1_genomic	SGB24
SAMN07713795	SGB118
GCF_001535595.1_ASM153559v1_genomic	SGB134
SAMEA1690458	SGB6
SAMEA1690459	SGB6
SAMN00001505	SGB122
GCF_001452545.1_WH-SGI-V-07692_genomic	SGB13-MERGED-SGB172
GCF_001069865.1_ASM106986v1_genomic	SGB477
SAMN00001502	SGB156
SAMEA1690450	SGB6
SAMEA1690451	SGB6
SAMEA1690452	SGB6
SAMEA1690453	SGB6
SAMEA1690454	SGB6
SAMEA1690455	SGB6
SAMEA1690456	SGB6
SAMEA1690457	SGB6
GCF_002021595.1_ASM202159v1_genomic	SGB13-MERGED-SGB172
F4_1630_1235_1_CBA15_S232-bin_1-SPLIT	SGB250
SAMN02641596	SGB219
SAMEA2821746	SGB478
GCF_001555165.1_ASM155516v1_genomic	SGB13-MERGED-SGB172
GCF_000258685.1_ASM25868v1_genomic	SGB24
GCF_900034545.1_14355_4_75_genomic	SGB6
GCF_000553045.1_Stap_aure_M0166_V1_genomic	SGB24
L_iners_A2_UP11_143_D_S143-bin_1-SPLIT	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_000527815.1_Stap_aure_M0634_V1_genomic	SGB24
GCA_002188055	SGB43
GCF_002136165.1_ASM213616v1_genomic	SGB13-MERGED-SGB172
GCF_000542535.1_Stap_aure_MISS6078_V1_genomic	SGB24
GCF_001993515.1_ASM199351v1_genomic	SGB31
GCF_000536155.1_Stap_aure_M1494_V1_genomic	SGB24
GCF_900201335.1_B369_genomic	SGB6
GCF_002370375.1_ASM237037v1_genomic	SGB9
GCF_000533395.1_Stap_aure_M0126_V1_genomic	SGB24
GCF_000552225.1_Stap_aure_M0111_V1_genomic	SGB24
GCF_900025485.1_14355_4_93_genomic	SGB6
GCF_000360665.1_Stap_aure_M0280_V1_genomic	SGB24
GCF_900077195.1_12045_5_51_genomic	SGB62
GCF_002920375.1_ASM292037v1_genomic	SGB18
GCF_001037345.1_ASM103734v1_genomic	SGB13-MERGED-SGB172
GCF_000529135.1_Stap_aure_M0625_V1_genomic	SGB24
GCF_002108655.1_ASM210865v1_genomic	SGB18
GCF_003457925.1_ASM345792v1_genomic	SGB157
GCF_001117425.1_6714_3_20_genomic	SGB6
GCF_005888265.1_ASM588826v1_genomic	SGB5
GCF_001059565.1_ASM105956v1_genomic	SGB479
GCF_003724515.1_INS-Nm1151_genomic	SGB6
SAMN09734463	SGB234
SAMN09734469	SGB234
GCF_002989395.1_ASM298939v1_genomic	SGB5
BN2_bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
0903_658_1_LKV_37B_S790-bin_1	SGB216
GCF_001537725.1_12082_3_7_genomic	SGB18
SAMN10797504	SGB3
GCF_000011525.1_ASM1152v1_genomic	SGB24
GCF_000563975.1_Stap_aure_T33139_V1_genomic	SGB24
MG_213391_bin_2	SGB154-MERGED-SGB94
GCF_900205155.1_99661_genomic	SGB6
GCF_000540855.1_Stap_aure_SJOS6118_V1_genomic	SGB24
GCF_001765635.1_ASM176563v1_genomic	SGB13-MERGED-SGB172
GCF_900076005.1_12082_4_66_genomic	SGB62
GCF_900027465.1_14555_6_81_genomic	SGB6
GCF_000605645.1_Stap_aure_T52642_V1_genomic	SGB24
SAMEA3222084	SGB10
GCF_001181045.1_P32_London_17_VIM_2_10_11_genomic	SGB13-MERGED-SGB172
SAMN08174306	SGB10
GCF_000542275.1_Stap_aure_GGMC6024_V1_genomic	SGB24
GCF_002136375.1_ASM213637v1_genomic	SGB13-MERGED-SGB172
0008_007_1_MRS3_S771-bin_1	SGB480
SAMN06368590	SGB87
SAMN06368591	SGB87
SAMN06368596	SGB87
SAMN06368597	SGB87
SAMN06368594	SGB87
SAMN06368595	SGB87
SAMN08111303	SGB15
SAMN08111302	SGB15
SAMN08111301	SGB15
SAMN06368599	SGB87
0861_630_1_1_BHK1_S446-bin_1	SGB154-MERGED-SGB94
GCF_000629385.1_Pseu_aeru_BWH060_V1_genomic	SGB13-MERGED-SGB172
GCF_000790865.1_AZPAE14891_genomic	SGB13-MERGED-SGB172
GCF_000586775.1_Stap_aure_W82239_V1_genomic	SGB24
GCF_900026795.1_14355_6_86_genomic	SGB6
GCF_000587835.1_Stap_aure_F22648_V1_genomic	SGB24
SAMN02603957	SGB4
GCF_000602285.1_Stap_aure_F52326_V1_genomic	SGB24
GCF_000595825.1_Stap_aure_DAR5832_V1_genomic	SGB24
SAMN08049011	SGB52
SAMN08093650	SGB10
SAMN08093651	SGB10
SAMN06009454	SGB25
SRS011269_bin_1	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
SRS011269_bin_2	SGB91
SRS011269_bin_4	SGB156
SRR5273983_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCA_002856605	SGB43
GCF_000544365.1_Stap_aure_M0840_V1_genomic	SGB24
C0046B5	SGB91
C0046B2	SGB91
SAMN03267130	SGB3
GCF_001572725.1_ASM157272v1_genomic	SGB116
SAMN06327204	SGB10
SAMN07656223	SGB118
SAMN07656221	SGB118
GCF_002096675.1_ASM209667v1_genomic	SGB229
SAMN07656225	SGB118
GCF_900202595.1_R815_genomic	SGB6
GCF_000560885.1_Stap_aure_H87658_V1_genomic	SGB24
GCF_900075025.1_11983_7_92_genomic	SGB62
SAMN06853954	SGB341
SAMN02741687	SGB15
GCF_900177445.1_IMG-taxon_2608642260_annotated_assembly_genomic	SGB62
GCF_000557485.1_Stap_aure_M0559_V1_genomic	SGB24
GCA_001720705	SGB43
GCF_001068295.1_ASM106829v1_genomic	SGB13-MERGED-SGB172
GCF_000350425.2_KLT6_genomic	SGB24
SAMN06473336	SGB71
SAMEA2272406	SGB3
SAMN10643277	SGB114
SAMN03277787	SGB3
SAMN03277789	SGB3
MG_213626_bin_2	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
GCF_000558265.1_Stap_aure_M0619_V1_genomic	SGB24
MG_213626_bin_4	SGB154-MERGED-SGB94
SAMN06850204	SGB10
SAMN06850205	SGB10
SAMN02435851	SGB15
GCA_001042595.1_ASM104259v1_genomic	SGB181
GCF_000265155.1_ASM26515v1_genomic	SGB6
SAMN03278638	SGB3
SAMN03278639	SGB3
SAMN03278634	SGB3
SAMN03278635	SGB3
SAMN03278636	SGB3
SAMN03278637	SGB3
GCF_001703735.1_ASM170373v1_genomic	SGB6
SAMN02435857	SGB113
GCF_000607525.1_Stap_aure_DAR3574_V1_genomic	SGB24
SAMN03198192	SGB26-MERGED-SGB655
SAMN03198193	SGB26-MERGED-SGB655
SAMN03198190	SGB16
SAMN03198191	SGB26-MERGED-SGB655
SAMN03198198	SGB26-MERGED-SGB655
SAMN03198199	SGB79
GCF_000493795.1_PM_A293_genomic	SGB288
0861_630_1_1_MRSI1_rep1_S851-bin_2	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
CM2268_MRS4_S783-bin_1	SGB14
GCF_000575805.1_Stap_aure_M1127_V1_genomic	SGB24
GCF_000796245.1_AZPAE14721_genomic	SGB13-MERGED-SGB172
GCF_000552345.1_Stap_aure_M0119_V1_genomic	SGB24
SAMEA23873668	SGB10
SAMN02440805	SGB505-MERGED-SGB625-MERGED-SGB98
GCF_000791005.1_AZPAE15025_genomic	SGB13-MERGED-SGB172
SAMN10172669	SGB16
GCF_900204775.1_23015_genomic	SGB6
GCF_003493575.1_ASM349357v1_genomic	SGB6
GCA_004015045.1_ASM401504v1_genomic	SGB51
GCF_900034905.1_14412_3_85_genomic	SGB5
GCF_000553905.1_Stap_aure_M0254_V1_genomic	SGB24
SAMN02470949	SGB234
SAMN02470944	SGB234
A9-2_bin_2	SGB127-MERGED-SGB78
A9-2_bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN02567515	SGB16
SAMN02567514	SGB16
SAMN02567516	SGB16
SAMN02567513	SGB16
SAMN02567512	SGB16
GCF_001056705.1_ASM105670v1_genomic	SGB31
GCF_000792305.1_AZPAE14983_genomic	SGB13-MERGED-SGB172
SAMN04573237	SGB219
SAMN04573238	SGB219
GCF_001722025.1_ASM172202v1_genomic	SGB13-MERGED-SGB172
GCF_000507705.1_Stap_aure_KPL1845_V1_genomic	SGB24
GCF_000796345.1_AZPAE14453_genomic	SGB13-MERGED-SGB172
SAMN04958330	SGB3
SAMN02603273	SGB32
GCF_001539485.1_12045_8_3_genomic	SGB18
SAMN04958333	SGB3
SAMN04622480	SGB26-MERGED-SGB655
GCF_000387005.2_ASM38700v2_genomic	SGB6
GCF_003491085.1_ASM349108v1_genomic	SGB6
GCA_000566965	SGB43
SAMN03222590	SGB32
GCA_003468435.1_ASM346843v1_genomic	SGB176
GCF_900202515.1_R803_genomic	SGB6
F4_1630_1235_1_CBA9_S275-bin_3-SPLIT	SGB19-MERGED-SGB450-MERGED-SGB685
GCF_000532315.1_Stap_aure_M1042_V1_genomic	SGB24
DZD_CM_03_S771-bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_000562005.1_Stap_aure_T84595_V1_genomic	SGB24
GCF_003854675.1_ASM385467v1_genomic	SGB31
GCF_900107905.1	SGB46
GCF_001024835.1_ASM102483v1_genomic	SGB13-MERGED-SGB172
GCF_001993035.1_ASM199303v1_genomic	SGB31
GCF_000173315.1_ASM17331v1_genomic	SGB5
GCF_000248555.2_ASM24855v3_genomic	SGB24
C0089E5	SGB14
GCF_002329735.1_ASM232973v1_genomic	SGB13-MERGED-SGB172
SAMN08801722	SGB79
SAMN00991435	SGB15
SAMN00991434	SGB15
SAMN00991437	SGB15
SAMN00991436	SGB15
SRS098530_bin_3	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN00991430	SGB15
SAMN00991433	SGB15
SAMN00991432	SGB15
SAMN00991439	SGB15
SAMN00991438	SGB15
GCF_002983985.1_ASM298398v1_genomic	SGB5
GCF_003490865.1_ASM349086v1_genomic	SGB5
SAMN00808891	SGB112
SAMN03263069	SGB39
GCF_000601725.1_Stap_aure_T25283_V1_genomic	SGB24
GCF_003474175.1_ASM347417v1_genomic	SGB27
GCF_001066185.1_ASM106618v1_genomic	SGB13-MERGED-SGB172
GCF_900022515.1_14412_4_28_genomic	SGB5
GCF_002968585.1_ASM296858v1_genomic	SGB13-MERGED-SGB172
GCF_001999825.1_ASM199982v1_genomic	SGB31
SRS017520_bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN08125520	SGB3
SAMN08125521	SGB3
SAMN08125522	SGB3
GCF_003204645.1_ASM320464v1_genomic	SGB18
GCF_003460105.1_ASM346010v1_genomic	SGB314
SAMN08563099	SGB16
GCF_000533115.1_Stap_aure_M1485_V1_genomic	SGB24
GCF_000606725.1_Stap_aure_M91652_V1_genomic	SGB24
Y6_bin_3	SGB359
SAMEA3139000	SGB15
SAMEA3139005	SGB3
GCF_003626775.1_ASM362677v1_genomic	SGB18
GCF_003414645.1_ASM341464v1_genomic	SGB5
SAMN05384163	SGB15
GCF_000792205.1_AZPAE14979_genomic	SGB13-MERGED-SGB172
SAMN09469344	SGB10
SAMN09469345	SGB10
GCF_000552805.1_Stap_aure_M0149_V1_genomic	SGB24
GCA_004554925.1_ASM455492v1_genomic	SGB483
GCF_000259715.1_S_aureus_118_1_genomic	SGB24
GCF_000538815.1_Stap_aure_WMCS6039_V1_genomic	SGB24
FC11_bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_900037505.1_14355_4_77_genomic	SGB6
GCF_001452525.1_WH-SGI-V-07690_genomic	SGB13-MERGED-SGB172
SAMEA2383348	SGB3
SAMEA2383349	SGB3
SAMEA2383345	SGB3
SAMEA2383346	SGB3
GCF_000548785.1_Stap_aure_M1431_V1_genomic	SGB24
C0054A1	SGB19-MERGED-SGB450-MERGED-SGB685
GCF_003843475.1_INS-Nm989_genomic	SGB6
0055_051_1_3_MRS6_S858-bin_1	SGB242
SAMN04041579	SGB26-MERGED-SGB655
GCF_000601565.1_Stap_aure_F19470_V1_genomic	SGB24
GCF_001454515.1_WH-SGI-V-07364_genomic	SGB13-MERGED-SGB172
GCF_002794745.1_ASM279474v1_genomic	SGB13-MERGED-SGB172
SAMEA1903439	SGB16
E3_1733_1310_1_BDMRSCQ2_S137-bin_1-SPLIT	SGB242
GCF_900200415.1_B172_genomic	SGB6
GCF_001992565.1_ASM199256v1_genomic	SGB31
GCF_001092265.1_6714_4_19_genomic	SGB6
GCF_000539935.1_Stap_aure_LPIH6001_V1_genomic	SGB24
CM_C4-2_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_001994835.1_ASM199483v1_genomic	SGB31
GCF_900027415.1_14355_7_3_genomic	SGB6
GCF_003491105.1_ASM349110v1_genomic	SGB6
SAMN05591982	SGB484
GCF_900465085.1_ecl_17604.1_genomic	SGB62
SAMEA1876777	SGB16
GCF_001454095.1_WH-SGI-V-07856_genomic	SGB13-MERGED-SGB172
SAMEA1876775	SGB16
SAMEA1876773	SGB16
SAMEA1876772	SGB16
SAMEA1876771	SGB16
SAMEA1876770	SGB16
SAMN03197614	SGB26-MERGED-SGB655
SAMN02841207	SGB26-MERGED-SGB655
SAMEA1876778	SGB16
SAMN10790882	SGB32
GCF_000816985.1_ASM81698v1_genomic	SGB13-MERGED-SGB172
GCF_001756485.1_ASM175648v1_genomic	SGB13-MERGED-SGB172
GCF_005888195.1_ASM588819v1_genomic	SGB5
GCF_000293645.1_ASM29364v1_genomic	SGB6
GCF_003494685.1_ASM349468v1_genomic	SGB6
SAMN08556116	SGB16
GCF_002860905.1_ASM286090v1_genomic	SGB141-MERGED-SGB542
SAMEA1523548	SGB16
SAMEA1523545	SGB16
SAMEA1523544	SGB16
SAMEA1523546	SGB16
SAMEA1523540	SGB16
SAMEA1523543	SGB16
SAMEA1523542	SGB16
GCF_002987085.1_ASM298708v1_genomic	SGB5
GCF_000360225.1_Stap_aure_M0150_V1_genomic	SGB24
JKR_P1_89_A12_rep3_S859-bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
SAMN08177723	SGB3
GCF_000359985.1_Stap_aure_M0029_V1_genomic	SGB24
GCF_001405095.1_13470_2_65_genomic	SGB485
DZD_CM_10_S778-bin_2	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_900117025.1_ASM90011702v1_genomic	SGB28
GCF_000360965.1_Stap_aure_M0367_V1_genomic	SGB24
GCF_003798935.1_ASM379893v1_genomic	SGB6
GCF_000796945.1_AZPAE12154_genomic	SGB13-MERGED-SGB172
C0084E5	SGB240
SAMN06472806	SGB3
SAMN06472807	SGB3
GCF_000538095.1_Stap_aure_PLAC6012_V1_genomic	SGB24
GCF_000237805.1_ASM23780v1_genomic	SGB402
SAMN06472808	SGB3
SAMN06472809	SGB3
SAMN03996281	SGB76
SAMN03996282	SGB10
SAMN03996285	SGB4
SAMN03996287	SGB4
SAMN00991849	SGB26-MERGED-SGB655
GCF_007897155.1_ASM789715v1_genomic	SGB5
E3_1733_1310_1_BDMRSCQ1_1_S278-bin_2-SPLIT	SGB115-MERGED-SGB169-MERGED-SGB170-MERGED-SGB589
GCF_002985065.1_ASM298506v1_genomic	SGB5
GCF_003842545.1_INS-Nm1043_genomic	SGB6
SAMN05913382	SGB387
GCF_008364225.1_ASM836422v1_genomic	SGB18
GCF_003800215.1_ASM380021v1_genomic	SGB6
GCF_000604705.1_Stap_aure_T28653_V1_genomic	SGB24
GCF_900199885.1_B018_genomic	SGB6
GCF_006334585.1_ASM633458v1_genomic	SGB6
GCF_000559185.1_Stap_aure_M81424_V1_genomic	SGB24
SAMEA3893547	SGB10
GCF_000541715.1_Stap_aure_LAMC6078_V1_genomic	SGB24
GCF_000535495.1_Stap_aure_M1028_V1_genomic	SGB24
SAMEA46071418	SGB15
GCF_001539985.1_12045_8_24_genomic	SGB18
SAMN00002545	SGB486
GCF_000364525.1_S.aureus_LVP2_genomic	SGB24
GCF_000793125.1_AZPAE15023_genomic	SGB13-MERGED-SGB172
SAMEA3501569	SGB17
GCA_900454365.1_58833_F01_genomic	SGB227
SAMN03218399	SGB3
SAMN03218398	SGB3
GCF_002549985.1_ASM254998v1_genomic	SGB222
SAMEA2238029	SGB16
SAMEA1690392	SGB6
SAMEA1690390	SGB6
SAMEA1690397	SGB6
SAMEA1690396	SGB6
SAMEA1690395	SGB6
SAMEA1690394	SGB6
SAMEA1690399	SGB6
SAMEA1690398	SGB6
SAMN10230511	SGB3
SAMN10230510	SGB3
SAMN07956010	SGB95
GCF_000248635.1_ASM24863v2_genomic	SGB24
GCF_000387125.2_ASM38712v2_genomic	SGB6
GCF_000605365.1_Stap_aure_M45726_V1_genomic	SGB24
SAMN02469849	SGB25
GCF_001035635.1_ASM103563v1_genomic	SGB13-MERGED-SGB172
SAMN06701847	SGB16
SAMN06701846	SGB16
GCF_008330765.1_ASM833076v1_genomic	SGB6
SAMN03285271	SGB3
SAMN04158372	SGB118
SAMN04324900	SGB446
GCF_000536035.1_Stap_aure_M1339_V1_genomic	SGB24
GCF_002988355.1_ASM298835v1_genomic	SGB5
SAMN03135814	SGB206
SAMN08895442	SGB440-MERGED-SGB8
GCF_003942285.1_ASM394228v1_genomic	SGB42
0055_051_1_3_MRS4_S398-bin_1	SGB242
SAMEA4885529	SGB10
BD7_bin_2	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
GCA_003467735.1_ASM346773v1_genomic	SGB176
GCF_001537885.1_12082_2_34_genomic	SGB18
GCA_000493555.1_LhCIRMBIA101V1_genomic	SGB150
MG_181711_bin_2	SGB80
MG_181711_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
MG_181711_bin_7	SGB237-MERGED-SGB83
MG_181711_bin_8	SGB298
MG_181711_bin_9	SGB194-MERGED-SGB472
GCF_900077175.1_12045_4_48_genomic	SGB62
SAMEA3888072	SGB15
SAMEA3888077	SGB15
SAMEA3888076	SGB15
SAMEA3888075	SGB15
GCF_900205185.1_99688_genomic	SGB6
SAMEA3888079	SGB15
SAMEA3888078	SGB15
GCF_000575085.1_Stap_aure_M1187_V1_genomic	SGB24
SAMN04263439	SGB3
SAMN04263438	SGB3
SAMN00991128	SGB15
SAMN05384208	SGB15
SAMN03140307	SGB107
SAMN03274509	SGB16
SAMN03197996	SGB26-MERGED-SGB655
SAMN03197995	SGB79
SAMN00991123	SGB15
SAMN06368589	SGB87
GCF_001482885.1_ASM148288v1_genomic	SGB13-MERGED-SGB172
SAMN03854509	SGB58
SAMEA2272228	SGB90
GCF_000549105.1_Stap_aure_M1452_V1_genomic	SGB24
GCF_000253155.1_ASM25315v1_genomic	SGB42
C0113A4	SGB19-MERGED-SGB450-MERGED-SGB685
C0113A5	SGB19-MERGED-SGB450-MERGED-SGB685
C0113A2	SGB19-MERGED-SGB450-MERGED-SGB685
C0113A3	SGB19-MERGED-SGB450-MERGED-SGB685
GCF_900022365.1_14355_5_28_genomic	SGB6
C0113A1	SGB19-MERGED-SGB450-MERGED-SGB685
GCF_000593065.1_Stap_aure_M1161_V1_genomic	SGB24
SAMEA3139064	SGB32
MG_211592_bin_3	SGB213-MERGED-SGB29-MERGED-SGB85
MG_211592_bin_2	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN02441667	SGB365
GCF_000471865.1_ASM47186v1_genomic	SGB6
GCA_002249195	SGB43
GCF_900025465.1_14355_7_85_genomic	SGB6
GCF_002990165.1_ASM299016v1_genomic	SGB5
SAMN05570461	SGB25
SAMN06368655	SGB87
SAMN06368654	SGB87
SAMN06368657	SGB87
SAMN06368656	SGB87
SAMEA1711555	SGB16
SAMN06368650	SGB87
SAMN06368653	SGB87
SAMN06368652	SGB87
SAMEA1711558	SGB16
SAMN06368659	SGB87
SAMN06368658	SGB87
SAMN00808997	SGB10
SAMN00808996	SGB10
SAMN00808995	SGB10
SAMN00808994	SGB10
SAMN00808993	SGB10
SAMN00808992	SGB10
SAMN00808991	SGB10
SAMN00808990	SGB112
SAMEA1406954	SGB16
SAMN00808999	SGB10
SAMN00808998	SGB10
BL7_bin_2	SGB127-MERGED-SGB78
BL7_bin_1	SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84
SAMN10397215	SGB6
SAMN11268911	SGB488
SAMN06827067	SGB71
GCF_900022345.1_14355_5_10_genomic	SGB6
GCF_000594525.1_Stap_aure_W19276_V1_genomic	SGB24
GCF_000797185.1_AZPAE12416_genomic	SGB13-MERGED-SGB172
GCF_001181785.1_E14_London_26_VIM_2_06_13_genomic	SGB13-MERGED-SGB172
GCF_900204685.1_23003_genomic	SGB6
GCF_003843325.1_INS-Nm969_genomic	SGB6
GCF_900024415.1_14355_8_6_genomic	SGB6
SAMEA3918822	SGB16
SAMEA3918823	SGB16
SAMEA3918820	SGB16
SAMEA3918821	SGB16
SAMEA3918826	SGB16
SAMEA3918827	SGB16
SAMEA3918824	SGB16
SAMEA3918825	SGB16
SAMEA3918828	SGB16
SAMEA3918829	SGB16
GCF_000554985.1_Stap_aure_M0345_V1_genomic	SGB24
GCF_000593205.1_Stap_aure_M1115_V1_genomic	SGB24
GCF_900343145.1_PRJEB25875_genomic	SGB400
SAMN09736743	SGB17
GCF_000795025.1_AZPAE14810_genomic	SGB13-MERGED-SGB172
GCF_001449245.1_WH-SGI-V-07049_genomic	SGB13-MERGED-SGB172
SAMN03459417	SGB6
SAMN08450188	SGB107
SAMN03459415	SGB6
GCF_000212835.1_ASM21283v1_genomic	SGB47
C0048A1	SGB142
GCF_000797395.1_AZPAE13756_genomic	SGB13-MERGED-SGB172
GCF_900202645.1_R852_genomic	SGB6
SAMN04934535	SGB106
SAMN04934534	SGB106
SAMN04934536	SGB106
GCF_001538605.1_12082_2_30_genomic	SGB18
0055_051_1_2_MRS2_S857-bin_1	SGB242
GCF_004153825.1_ASM415382v1_genomic	SGB209
GCF_000541195.1_Stap_aure_GGMC6049_V1_genomic	SGB24
GCF_000570455.1_Stap_aure_W75119_V1_genomic	SGB24
GCF_900457055.1_32117_E02_genomic	SGB18
GCF_000578015.1_Stap_aure_F63750_V1_genomic	SGB24
