MG_175836_bin_36	2.6143	SGB078	Anaerococcus_lactolyticus	North_America	H	P
C0161B2	2.78663	SGB020	Lactobacillus_vaginalis	North_America	AA	P
0055_051_1_3_MRS2_S842-bin_1	2.24927	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
MG_213562_bin_2	3.19897	SGB020	Lactobacillus_vaginalis	North_America	AA	P
C0005B4	2.38299	SGB020	Lactobacillus_vaginalis	North_America	W	P
C0005B3	2.37537	SGB020	Lactobacillus_vaginalis	North_America	W	P
C0005B2	2.39063	SGB020	Lactobacillus_vaginalis	North_America	W	P
C0104E6	2.36777	SGB020	Lactobacillus_vaginalis	North_America	AA	P
MG_208972_bin_4	2.6143	SGB020	Lactobacillus_vaginalis	North_America	AA	P
0055_051_1_1_MRS6_S785-bin_1	2.27838	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
E3_1733_1310_1_BDMRSCQ11_S166-bin_1-SPLIT	2.16393	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
C0161B1	2.77775	SGB020	Lactobacillus_vaginalis	North_America	AA	P
0055_051_1_1_MRS16_S849-bin_1	2.29306	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
MG_112797_bin_3	2.71635	SGB020	Lactobacillus_vaginalis	North_America	AA	P
0055_051_1_1_MRS3_S769-bin_1	2.26378	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
0055_051_1_1_MRS8_S793-bin_1	2.33014	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
0055_051_1_3_MRS1_S834-bin_1	2.27838	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
0055_051_1_4_MRS4_S422-bin_1	2.22766	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
0055_051_1_1_MRS10_S809-bin_1	2.28571	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
MG_4008501389_bin_9	2.30043	SGB020	Lactobacillus_vaginalis	North_America	NA	P
0055_051_1_1_MRS5_S777-bin_1	2.27107	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
C0043A1	0.0805673	SGB020	Lactobacillus_vaginalis	North_America	AA	P
C0043A2	0.0805673	SGB020	Lactobacillus_vaginalis	North_America	AA	P
C0043A3	0.0805673	SGB020	Lactobacillus_vaginalis	North_America	AA	P
C0043A4	0.0805673	SGB020	Lactobacillus_vaginalis	North_America	AA	P
C0043A5	0.0805673	SGB020	Lactobacillus_vaginalis	North_America	AA	P
Mitchell_12_29_17_D03_S596-bin_1	2.63104	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
C0022B3	2.33014	SGB020	Lactobacillus_vaginalis	North_America	H	P
MG_112917_bin_3	3.24062	SGB020	Lactobacillus_vaginalis	North_America	AA	P
E3_1733_1310_1_BDMRSCQ17_S148-bin_1-SPLIT	2.17093	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
SRS014343_bin_1	3.0875	SGB020	Lactobacillus_vaginalis	North_America	NA	N
MG_222973_bin_1	1.68391	SGB020	Lactobacillus_vaginalis	North_America	AA	P
0055_051_1_4_MRS11_S451-bin_1	2.23484	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
0055_051_1_3_MRS8_S771-bin_1	2.23484	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
C0093G10	0.505504	SGB020	Lactobacillus_vaginalis	North_America	AA	P
C0097E8	2.78663	SGB020	Lactobacillus_vaginalis	North_America	Mix	P
C0054D3	2.36777	SGB020	Lactobacillus_vaginalis	North_America	AA	P
C0054D2	2.36777	SGB020	Lactobacillus_vaginalis	North_America	AA	P
C0054D1	2.36777	SGB020	Lactobacillus_vaginalis	North_America	AA	P
E3_1733_1310_1_BDMRSCQ7_S161-bin_1-SPLIT	2.13613	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
0055_051_1_2_MRS10_S802-bin_1	2.33014	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
MG_222781_bin_8	0.238081	SGB020	Lactobacillus_vaginalis	North_America	AA	P
E3_1733_1310_1_BDMRSCQ10_S138-bin_1-SPLIT	2.08822	SGB020	Lactobacillus_vaginalis	South_Africa	Af	N
MG_113853_bin_8	3.71871	SGB020	Lactobacillus_vaginalis	North_America	AA	P
C0020C3	2.20623	SGB020	Lactobacillus_vaginalis	North_America	As	P
C0009A1	1.15761	SGB021	Clostridium_ventriculi	North_America	AA	P
MG_1062501369_bin_4	0.564181	SGB608	Actinobaculum_massiliense	North_America	NA	P
0756_546_1_1_CBA11_S890-bin_1	1.17112	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
0809_588_1_1_CBA8_S815-bin_1	1.16661	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
F3_1503_1114_2_MRS4_S238-bin_1-SPLIT	1.50285	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
F4_1630_1235_1_CBA4_S243-bin_1-SPLIT	1.21217	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
F1_1457_1080_3_MRS3_S229-bin_1-SPLIT	1.15761	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
MG_198301_bin_23	1.2872	SGB237	Peptostreptococcus_anaerobius	North_America	AA	P
0756_546_1_1_BHK15_S882-bin_1	1.15761	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
JKR_P2_15_G02_S783_001-bin_1	1.24935	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
JKR_P1_73_A10_S745_001-bin_1	1.12201	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
MG_4005701249_bin_2	3.12752	SGB237	Peptostreptococcus_anaerobius	North_America	NA	P
MG_175836_bin_25	1.09136	SGB237	Peptostreptococcus_anaerobius	North_America	H	P
0795_578_1_1_CBA1_S893-bin_1	1.13529	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
0795_578_1_1_MRS7_S780-bin_1	1.19383	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
JKR_P1_85_E11_S757_001-bin_1	1.11321	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
MG_205763_bin_21	1.14865	SGB237	Peptostreptococcus_anaerobius	North_America	AA	P
F1_1457_1080_3_MRS6_S237-bin_2-SPLIT	1.62193	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
0809_588_1_1_CBA9_S823-bin_1	1.06116	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
F4_1630_1235_1_CBA6_S259-bin_1-SPLIT	1.32573	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
JKR_12_29_17_A04_S697-bin_1	1.32573	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
0809_588_1_1_CBA3_S783-bin_1	1.14865	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
MG_189662_bin_41	2.59767	SGB237	Peptostreptococcus_anaerobius	North_America	AA	P
JKR_P1_80_H10_S752_001-bin_1	1.09571	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
0756_546_1_1_CBA1_S883-bin_1	1.13529	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
MG_4008501299_bin_25	1.21679	SGB237	Peptostreptococcus_anaerobius	North_America	NA	P
F1_1457_1080_3_CBA10_S249-bin_1-SPLIT	1.26819	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
JKR_12_29_17_C05_S707-bin_1	1.11321	SGB237	Peptostreptococcus_anaerobius	South_Africa	Af	N
MG_2009001269_bin_3	1.7359	SGB425	Lactobacillus_oris	North_America	NA	P
MG_2009001209_bin_1	1.62749	SGB425	Lactobacillus_oris	North_America	NA	P
MG_2009001379_bin_2	2.28571	SGB425	Lactobacillus_oris	North_America	NA	P
0422_293_1_1_MRS7_S392-bin_2	1.03986	SGB600	Lactobacillus_jensenii	South_Africa	Af	N
SRS056796_bin_1	0.544411	SGB600	Lactobacillus_jensenii	North_America	NA	N
SRS012294_bin_1	0.314086	SGB600	Lactobacillus_jensenii	North_America	NA	N
DZD_CM_38_S806-bin_1	0.414809	SGB600	Lactobacillus_jensenii	North_America	W	N
C0034A2	0.23533	SGB600	Lactobacillus_jensenii	North_America	AA	P
C0034A3	0.194597	SGB600	Lactobacillus_jensenii	North_America	AA	P
C0034A1	0.194597	SGB600	Lactobacillus_jensenii	North_America	AA	P
C0034A4	0.194597	SGB600	Lactobacillus_jensenii	North_America	AA	P
C0034A5	0.23533	SGB600	Lactobacillus_jensenii	North_America	AA	P
0795_578_1_1_MRS2_S794-bin_1	0.257463	SGB600	Lactobacillus_jensenii	South_Africa	Af	N
SRS063417_bin_1	0.213483	SGB600	Lactobacillus_jensenii	North_America	NA	N
MG_4007601359_bin_1	0.518381	SGB600	Lactobacillus_jensenii	North_America	NA	P
C0089F6	0.439372	SGB600	Lactobacillus_jensenii	North_America	AA	P
DZD_CM_36_S804-bin_1	0.37263	SGB600	Lactobacillus_jensenii	North_America	W	N
0795_578_1_1_MRSIHK10_S795-bin_1	0.363721	SGB600	Lactobacillus_jensenii	South_Africa	Af	N
MG_1061301149_bin_2	0.869309	SGB600	Lactobacillus_jensenii	North_America	NA	P
SRS065347_bin_2	1.48187	SGB600	Lactobacillus_jensenii	North_America	NA	N
SRS052330_bin_2	1.12201	SGB600	Lactobacillus_jensenii	North_America	NA	N
SRS102823_bin_2	0.467416	SGB600	Lactobacillus_jensenii	North_America	NA	N
SRS022092_bin_1	2.43695	SGB600	Lactobacillus_jensenii	North_America	NA	N
CM_F11_S854-bin_1	0.37263	SGB600	Lactobacillus_jensenii	North_America	W	N
SRS015225_bin_1	1.11761	SGB600	Lactobacillus_jensenii	North_America	NA	N
0795_578_1_1_MRSIHK11_S855-bin_1	0.221642	SGB600	Lactobacillus_jensenii	South_Africa	Af	N
SRS057344_bin_4	0.534606	SGB600	Lactobacillus_jensenii	North_America	NA	N
SRS142521_bin_3	2.08145	SGB600	Lactobacillus_jensenii	North_America	NA	N
MG_190788_bin_4	0.734051	SGB600	Lactobacillus_jensenii	North_America	W	P
CM2268_MRS4_S783-bin_1	0.288374	SGB600	Lactobacillus_jensenii	North_America	W	N
C0089E5	0.343111	SGB600	Lactobacillus_jensenii	North_America	AA	P
MG_219082_bin_2	1.5943	SGB600	Lactobacillus_jensenii	North_America	W	P
MG_190852_bin_6	0.550978	SGB600	Lactobacillus_jensenii	North_America	W	P
DZD_CM_35_S803-bin_1	0.375609	SGB600	Lactobacillus_jensenii	North_America	W	N
MG_4007601279_bin_1	2.10181	SGB600	Lactobacillus_jensenii	North_America	NA	P
MG_1061301329_bin_1	1.21679	SGB600	Lactobacillus_jensenii	North_America	NA	P
SRS051637_bin_4	0.314086	SGB600	Lactobacillus_jensenii	North_America	NA	N
0422_293_1_1_MRS3_S820-bin_1	0.600989	SGB600	Lactobacillus_jensenii	South_Africa	Af	N
0422_293_1_1_MRS4_S828-bin_1	0.888862	SGB600	Lactobacillus_jensenii	South_Africa	Af	N
MG_219210_bin_1	4.42483	SGB600	Lactobacillus_jensenii	North_America	W	P
MG_175380_bin_9	0.288374	SGB600	Lactobacillus_jensenii	North_America	AA	P
MG_224410_bin_2	1.86195	SGB600	Lactobacillus_jensenii	North_America	H	P
MG_223591_bin_4	1.82524	SGB600	Lactobacillus_jensenii	North_America	AA	P
SRS015054_bin_3	0.390583	SGB600	Lactobacillus_jensenii	North_America	NA	N
C0114B4	0.11089	SGB600	Lactobacillus_jensenii	North_America	W	P
C0114B3	0.11089	SGB600	Lactobacillus_jensenii	North_America	W	P
SRR6748135_bin_1	1.62193	SGB600	Lactobacillus_jensenii	North_America	NA	P
C0155B5	0.194597	SGB600	Lactobacillus_jensenii	North_America	AA	P
C0155B4	0.197282	SGB600	Lactobacillus_jensenii	North_America	AA	P
C0155B1	0.197282	SGB600	Lactobacillus_jensenii	North_America	AA	P
C0155B3	0.199971	SGB600	Lactobacillus_jensenii	North_America	AA	P
C0155B2	0.197282	SGB600	Lactobacillus_jensenii	North_America	AA	P
MG_114141_bin_5	0.305472	SGB600	Lactobacillus_jensenii	North_America	AA	P
SRS014629_bin_1	2.39063	SGB600	Lactobacillus_jensenii	North_America	NA	N
JKR_P1_88_H11_S760_001-bin_1	0.175922	SGB600	Lactobacillus_jensenii	South_Africa	Af	N
MG_223527_bin_5	0.42398	SGB600	Lactobacillus_jensenii	North_America	AA	P
C0089A1	0.322742	SGB600	Lactobacillus_jensenii	North_America	AA	P
SRR6747973_bin_1	2.93293	SGB600	Lactobacillus_jensenii	North_America	NA	P
C0102D5	0.375609	SGB600	Lactobacillus_jensenii	North_America	W	P
MG_181935_bin_1	0.305472	SGB600	Lactobacillus_jensenii	North_America	AA	P
Mitchell_12_29_17_G03_S599-bin_1	0.363721	SGB600	Lactobacillus_jensenii	South_Africa	Af	N
DZD_CM_12_S780-bin_1	0.515153	SGB600	Lactobacillus_jensenii	North_America	W	N
SRS142501_bin_3	1.56702	SGB600	Lactobacillus_jensenii	North_America	NA	N
MG_4008501389_bin_5	0.348975	SGB600	Lactobacillus_jensenii	North_America	NA	P
MG_4008301189_bin_2	2.30043	SGB600	Lactobacillus_jensenii	North_America	NA	P
MG_182427_bin_4	0.402654	SGB600	Lactobacillus_jensenii	North_America	H	P
0422_293_1_1_MRS2_S812-bin_1	2.88636	SGB600	Lactobacillus_jensenii	South_Africa	Af	N
MG_175836_bin_42	0.396608	SGB600	Lactobacillus_jensenii	North_America	H	P
MG_178903_bin_8	0.302611	SGB600	Lactobacillus_jensenii	North_America	W	P
SRS146924_bin_8	0.24636	SGB600	Lactobacillus_jensenii	North_America	NA	N
F4_1630_1235_1_CBA2_S235-bin_1-SPLIT	0.257463	SGB600	Lactobacillus_jensenii	South_Africa	Af	N
MG_4005701249_bin_23	0.748619	SGB600	Lactobacillus_jensenii	North_America	NA	P
SRS047335_bin_5	0.774383	SGB600	Lactobacillus_jensenii	North_America	NA	N
0422_293_1_1_MRS1_S459-bin_1	0.24636	SGB600	Lactobacillus_jensenii	South_Africa	Af	N
CM_C09_S835-bin_1	0.819369	SGB600	Lactobacillus_jensenii	North_America	W	N
MG_178955_bin_11	0.635099	SGB600	Lactobacillus_jensenii	North_America	W	P
MG_183668_bin_6	0.334352	SGB600	Lactobacillus_jensenii	North_America	AA	P
C0088A1	0.058191	SGB601	Streptococcus_agalactiae	North_America	AA	P
JKR_12_29_17_E03_S693-bin_1	0.123693	SGB601	Streptococcus_agalactiae	South_Africa	Af	N
JKR_12_29_17_B03_S690-bin_1	0.11856	SGB601	Streptococcus_agalactiae	South_Africa	Af	N
C0085A1	0.00955247	SGB601	Streptococcus_agalactiae	North_America	AA	P
MG_185275_bin_22	0.64892	SGB601	Streptococcus_agalactiae	North_America	AA	P
MG_253574_bin_3	0.18924	SGB601	Streptococcus_agalactiae	North_America	W	P
MG_253682_bin_2	1.02718	SGB601	Streptococcus_agalactiae	North_America	W	P
MG_4004001379_bin_6	1.61084	SGB601	Streptococcus_agalactiae	North_America	NA	P
MG_199147_bin_5	0.00715897	SGB601	Streptococcus_agalactiae	North_America	AA	P
MG_208972_bin_7	0.240836	SGB601	Streptococcus_agalactiae	North_America	AA	P
JKR_12_29_17_A03_S689-bin_1	0.11856	SGB601	Streptococcus_agalactiae	South_Africa	Af	N
MG_198301_bin_11	0.518381	SGB601	Streptococcus_agalactiae	North_America	AA	P
0809_588_1_1_BHK2_S401-bin_1	0.0239895	SGB601	Streptococcus_agalactiae	South_Africa	Af	N
JKR_12_29_17_H02_S688-bin_1	0.1839	SGB601	Streptococcus_agalactiae	South_Africa	Af	N
MG_112917_bin_4	0.175922	SGB601	Streptococcus_agalactiae	North_America	AA	P
JKR_12_29_17_F02_S686-bin_1	0.175922	SGB601	Streptococcus_agalactiae	South_Africa	Af	N
MG_4005701249_bin_21	0.969064	SGB601	Streptococcus_agalactiae	North_America	NA	P
0809_588_1_1_CBA6_S799-bin_1	0.0191626	SGB601	Streptococcus_agalactiae	South_Africa	Af	N
MG_195374_bin_6	2.48413	SGB605	Porphyromonas_somerae	North_America	AA	P
C0162D5	2.66484	SGB605	Porphyromonas_somerae	North_America	AA	P
C0162D4	2.64788	SGB605	Porphyromonas_somerae	North_America	AA	P
MG_175380_bin_2	4.51943	SGB447	Streptococcus_mitis	North_America	AA	P
MG_181819_bin_3	4.85634	SGB447	Streptococcus_mitis	North_America	AA	P
C0024C1	1.14419	SGB444	Cutibacterium_avidum	North_America	AA	P
C0024A4	0.666341	SGB444	Cutibacterium_avidum	North_America	AA	P
C0024A1	0.268639	SGB444	Cutibacterium_avidum	North_America	AA	P
C0024A2	0.268639	SGB444	Cutibacterium_avidum	North_America	AA	P
D4_bin_1	0.752278	SGB443	Providencia_rettgeri	North_America	W	M
C0147A1	3.65754	SGB138	Lactobacillus_fermentum	North_America	W	P
C0147A5	3.66967	SGB138	Lactobacillus_fermentum	North_America	W	P
C0147A4	3.65754	SGB138	Lactobacillus_fermentum	North_America	W	P
ZM1_bin_2	6.77629	SGB138	Lactobacillus_fermentum	South_Africa	Af	N
E3_1733_1310_1_BDMRSCQ14_S139-bin_1-SPLIT	4.04475	SGB441	Corynebacterium_kefirresidentii	South_Africa	Af	N
MG_4008701229_bin_9	5.45702	SGB441	Corynebacterium_kefirresidentii	North_America	NA	P
G3_bin_2	1.38485	SGB521	Lactobacillus_iners	North_America	AA	M
SRS049237_bin_3	2.63104	SGB521	Lactobacillus_iners	North_America	NA	N
SRR6747947_bin_2	1.65552	SGB521	Lactobacillus_iners	North_America	W	P
MG_1062501159_bin_1	1.37986	SGB521	Lactobacillus_iners	North_America	NA	P
f6_bin_1	1.39988	SGB521	Lactobacillus_iners	South_Africa	Af	N
SRR6748192_bin_5	4.21447	SGB521	Lactobacillus_iners	North_America	W	P
MG_205081_bin_1	1.58882	SGB521	Lactobacillus_iners	North_America	AA	P
MG_4007801349_bin_1	2.41368	SGB521	Lactobacillus_iners	North_America	NA	P
ERR2244522_bin_1	1.31603	SGB521	Lactobacillus_iners	China	As	N
SRR6747946_bin_1	1.44562	SGB521	Lactobacillus_iners	North_America	W	P
E2_1697_1278_1_CBA2_S163-bin_2-SPLIT	1.88675	SGB521	Lactobacillus_iners	South_Africa	Af	N
03412371_bin_3	3.70638	SGB521	Lactobacillus_iners	South_Africa	Af	N
FA12_bin_1	3.52724	SGB521	Lactobacillus_iners	South_Africa	Af	N
MG_253574_bin_4	1.21679	SGB521	Lactobacillus_iners	North_America	W	P
SRR6748191_bin_1	1.23533	SGB521	Lactobacillus_iners	North_America	W	P
AA4_bin_2	5.35266	SGB521	Lactobacillus_iners	South_Africa	Af	N
b8_bin_3	2.14305	SGB521	Lactobacillus_iners	South_Africa	Af	N
SRS076945_bin_1	1.32087	SGB521	Lactobacillus_iners	North_America	NA	N
SRR6748207_bin_1	5.83726	SGB521	Lactobacillus_iners	North_America	H	P
SRR6748212_bin_2	1.30157	SGB521	Lactobacillus_iners	North_America	Pac	P
0861_630_1_1_CBA7_S775-bin_1	1.23068	SGB521	Lactobacillus_iners	South_Africa	Af	N
0861_630_1_1_CBA2_S808-bin_1	1.67251	SGB521	Lactobacillus_iners	South_Africa	Af	N
C0059G1	1.10882	SGB521	Lactobacillus_iners	North_America	AA	P
AG13_bin_1	2.29306	SGB521	Lactobacillus_iners	South_Africa	Af	N
JKR_12_29_17_A02_rep3_S861-bin_1	1.41502	SGB521	Lactobacillus_iners	South_Africa	Af	N
Z5_bin_2	4.73443	SGB521	Lactobacillus_iners	South_Africa	Af	N
SRS050184_bin_4	5.23149	SGB521	Lactobacillus_iners	North_America	NA	N
BL4_bin_3	1.30157	SGB521	Lactobacillus_iners	South_Africa	Af	N
FA1_bin_4	4.85634	SGB521	Lactobacillus_iners	South_Africa	Af	N
0861_630_1_1_MRSI1_S790-bin_2	2.19913	SGB521	Lactobacillus_iners	South_Africa	Af	N
BL10_bin_1	1.33547	SGB521	Lactobacillus_iners	South_Africa	Af	N
SRR6748213_bin_4	1.03986	SGB521	Lactobacillus_iners	North_America	Pac	P
AP15_bin_2	1.64427	SGB521	Lactobacillus_iners	South_Africa	Af	N
F4_1630_1235_1_MRS12_S197-bin_2-SPLIT	1.39988	SGB521	Lactobacillus_iners	South_Africa	Af	N
SRS019245_bin_3	5.49966	SGB521	Lactobacillus_iners	North_America	NA	N
SRS019245_bin_1	4.00373	SGB521	Lactobacillus_iners	North_America	NA	N
g12_bin_1	1.34036	SGB521	Lactobacillus_iners	South_Africa	Af	N
AC3_bin_1	1.31603	SGB521	Lactobacillus_iners	South_Africa	Af	N
BJ11_bin_1	2.23484	SGB521	Lactobacillus_iners	South_Africa	Af	N
Lactobacillus_iners_ATCC_55195_S809-bin_1	1.5616	SGB521	Lactobacillus_iners	South_Africa	Af	N
E2_1697_1278_1_BDMRSCQ11_S183-bin_1-SPLIT	1.33547	SGB521	Lactobacillus_iners	South_Africa	Af	N
f5_bin_1	1.67251	SGB521	Lactobacillus_iners	South_Africa	Af	N
AA9_bin_1	2.96126	SGB521	Lactobacillus_iners	South_Africa	Af	N
d11_bin_2	2.98031	SGB521	Lactobacillus_iners	South_Africa	Af	N
MG_4005701249_bin_13	2.54028	SGB521	Lactobacillus_iners	North_America	NA	P
g10_bin_3	1.58335	SGB521	Lactobacillus_iners	South_Africa	Af	N
ERR2244526_bin_1	1.3112	SGB521	Lactobacillus_iners	China	As	N
0998_735_1_CBA_89B_S798-bin_1	1.40492	SGB521	Lactobacillus_iners	South_Africa	Af	N
E2_1697_1278_1_CBA3_S152-bin_3-SPLIT	2.79555	SGB521	Lactobacillus_iners	South_Africa	Af	N
BD6_bin_1	3.91011	SGB521	Lactobacillus_iners	South_Africa	Af	N
FA3_bin_1	3.14775	SGB521	Lactobacillus_iners	South_Africa	Af	N
a9_bin_1	1.94991	SGB521	Lactobacillus_iners	South_Africa	Af	N
a9_bin_3	2.04123	SGB521	Lactobacillus_iners	South_Africa	Af	N
CM_D5-2_bin_1	1.74761	SGB521	Lactobacillus_iners	North_America	AA	M
03412371_bin_2	2.81347	SGB521	Lactobacillus_iners	South_Africa	Af	N
SRS011111_bin_9	1.38985	SGB521	Lactobacillus_iners	North_America	NA	N
ERR2244515_bin_3	4.42483	SGB521	Lactobacillus_iners	China	As	N
ERR2244515_bin_2	4.3179	SGB521	Lactobacillus_iners	China	As	N
AG8_bin_1	2.30043	SGB521	Lactobacillus_iners	South_Africa	Af	N
a1_bin_4	1.60531	SGB521	Lactobacillus_iners	South_Africa	Af	N
AA3_bin_2	4.78612	SGB521	Lactobacillus_iners	South_Africa	Af	N
E5_1732_1307_1_BDMRSCQ12_S286-bin_1-SPLIT	1.35508	SGB521	Lactobacillus_iners	South_Africa	Af	N
E3_1733_1310_1_BDMRSCQ4_S153-bin_2-SPLIT	1.90552	SGB521	Lactobacillus_iners	South_Africa	Af	N
F3_bin_1	1.01459	SGB521	Lactobacillus_iners	North_America	AA	M
MG_208972_bin_10	2.08822	SGB521	Lactobacillus_iners	North_America	AA	P
MG_4008501299_bin_1	1.83132	SGB521	Lactobacillus_iners	North_America	NA	P
BM3_bin_1	2.06797	SGB521	Lactobacillus_iners	South_Africa	Af	N
AD6_bin_1	1.4871	SGB521	Lactobacillus_iners	South_Africa	Af	N
AA8_bin_1	2.24204	SGB521	Lactobacillus_iners	South_Africa	Af	N
h10_bin_1	2.53218	SGB521	Lactobacillus_iners	South_Africa	Af	N
h10_bin_2	4.82105	SGB521	Lactobacillus_iners	South_Africa	Af	N
e8_bin_1	2.18499	SGB521	Lactobacillus_iners	South_Africa	Af	N
SRS149665_bin_1	3.23015	SGB521	Lactobacillus_iners	North_America	NA	N
m1_bin_1	1.94991	SGB521	Lactobacillus_iners	South_Africa	Af	N
SRR6748186_bin_1	4.78612	SGB521	Lactobacillus_iners	North_America	Other	P
SRR6748132_bin_1	1.1621	SGB521	Lactobacillus_iners	North_America	As	P
MG_185275_bin_23	2.55655	SGB521	Lactobacillus_iners	North_America	AA	P
0861_630_1_1_MRSI1_rep2_S857-bin_3	3.03826	SGB521	Lactobacillus_iners	South_Africa	Af	N
SRS022545_bin_1	1.63307	SGB521	Lactobacillus_iners	North_America	NA	N
SRS103938_bin_6	1.40492	SGB521	Lactobacillus_iners	North_America	NA	N
AF13_bin_1	1.96919	SGB521	Lactobacillus_iners	South_Africa	Af	N
BB10_bin_1	1.70687	SGB521	Lactobacillus_iners	South_Africa	Af	N
SRS048536_bin_3	1.71844	SGB521	Lactobacillus_iners	North_America	NA	N
Lactobacillus_iners_ATCC_55195_rep2_S854-bin_2	0.698112	SGB521	Lactobacillus_iners	South_Africa	Af	N
L_iners_A2_UP11_143_D_S143-bin_1-SPLIT	0.877107	SGB521	Lactobacillus_iners	South_Africa	Af	N
SRR5273983_bin_1	1.49759	SGB521	Lactobacillus_iners	Italy	W	P
0861_630_1_1_MRSI1_rep1_S851-bin_2	1.85579	SGB521	Lactobacillus_iners	South_Africa	Af	N
CM_C4-2_bin_1	1.26819	SGB521	Lactobacillus_iners	North_America	AA	M
JKR_P1_89_A12_rep3_S859-bin_1	1.42009	SGB521	Lactobacillus_iners	South_Africa	Af	N
MG_181711_bin_1	3.43598	SGB521	Lactobacillus_iners	North_America	AA	P
JKR_12_29_17_D06_S716-bin_1	1.25405	SGB521	Lactobacillus_iners	South_Africa	Af	N
MG_4007601189_bin_4	1.98213	SGB521	Lactobacillus_iners	North_America	NA	P
SRR6747940_bin_1	4.08631	SGB521	Lactobacillus_iners	North_America	W	P
SRR6747940_bin_2	4.5678	SGB521	Lactobacillus_iners	North_America	W	P
MG_4007601279_bin_2	2.51607	SGB521	Lactobacillus_iners	North_America	NA	P
ERR2244507_bin_1	1.55619	SGB521	Lactobacillus_iners	China	As	N
AE16_bin_3	4.75157	SGB521	Lactobacillus_iners	South_Africa	Af	N
AO4_bin_1	2.18499	SGB521	Lactobacillus_iners	South_Africa	Af	N
SRR5273908_bin_1	1.46108	SGB521	Lactobacillus_iners	Italy	W	P
I5_bin_2	3.26168	SGB521	Lactobacillus_iners	North_America	AA	M
SRS104416_bin_1	0.737682	SGB521	Lactobacillus_iners	North_America	NA	N
MG_253682_bin_1	1.4871	SGB521	Lactobacillus_iners	North_America	W	P
G8_bin_1	1.11321	SGB521	Lactobacillus_iners	North_America	AA	M
C7_bin_1	1.60531	SGB521	Lactobacillus_iners	North_America	W	M
F2_1463_1084_3_CBA12_S285-bin_1-SPLIT	2.00167	SGB521	Lactobacillus_iners	South_Africa	Af	N
SRR6748183_bin_1	1.18017	SGB521	Lactobacillus_iners	North_America	Other	P
AM11_bin_1	4.66675	SGB521	Lactobacillus_iners	South_Africa	Af	N
AM11_bin_2	5.6983	SGB521	Lactobacillus_iners	South_Africa	Af	N
MG_222717_bin_2	1.68963	SGB521	Lactobacillus_iners	North_America	AA	P
00350391_bin_1	2.04789	SGB521	Lactobacillus_iners	South_Africa	Af	N
JKR_12_29_17_D06_rep3_S862-bin_1	1.23068	SGB521	Lactobacillus_iners	South_Africa	Af	N
F3_1503_1114_2_CBA9_S250-bin_2-SPLIT	2.0747	SGB521	Lactobacillus_iners	South_Africa	Af	N
l9_bin_1	2.6819	SGB521	Lactobacillus_iners	South_Africa	Af	N
BH14_bin_1	1.43537	SGB521	Lactobacillus_iners	South_Africa	Af	N
SRR6748037_bin_3	3.23015	SGB521	Lactobacillus_iners	North_America	Other	P
Prac5_bin_2	4.55159	SGB521	Lactobacillus_iners	South_Africa	Af	N
SRS078197_bin_3	2.76006	SGB521	Lactobacillus_iners	North_America	NA	N
MG_175380_bin_3	1.17564	SGB521	Lactobacillus_iners	North_America	AA	P
MG_219210_bin_5	5.47827	SGB521	Lactobacillus_iners	North_America	W	P
FA10_bin_1	1.63866	SGB521	Lactobacillus_iners	South_Africa	Af	N
